"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
"2020-07-29","Navarra","Navarra, Comunidad Foral de","","61","","","35","1","529","","6572","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/07/30/navarra-registra-61-nuevos-casos-de-covid-19",""
"2020-07-30","Navarra","Navarra, Comunidad Foral de","","48","","","","1","529","","6681","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/07/31/navarra-registra-48-nuevos-casos-de-covid-19",""
"2020-07-31","Navarra","Navarra, Comunidad Foral de","","55","","","33","3","529","","6736","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/01/navarra-registra-55-nuevos-casos-de-covid-19-y-4-ingresos",""
"2020-08-01","Navarra","Navarra, Comunidad Foral de","","84","","","33","3","529","","6820","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/02/navarra-registra-84-nuevos-casos-de-covid-19-y-un-ingreso-hospitalario",""
"2020-08-02","Navarra","Navarra, Comunidad Foral de","","78","","","34","3","529","","6898","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/03/navarra-registra-78-nuevos-casos-de-covid-19-y-un-ingreso-hospitalario",""
"2020-08-03","Navarra","Navarra, Comunidad Foral de","","59","","","35","3","529","","6957","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/04/navarra-registra-59-nuevos-casos-de-covid-19-y-tres-ingresos-hospitalarios",""
"2020-08-04","Navarra","Navarra, Comunidad Foral de","","70","","","32","3","529","","7027","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/05/navarra-adelanta-el-cierre-del-ocio-nocturno-en-no-fiestas-a-las-12-de-la-noche-como-prevencion-ante-los-rebrotes-de-covid-19",""
"2020-08-05","Navarra","Navarra, Comunidad Foral de","","81","","","32","4","529","","7108","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/06/navarra-registra-81-nuevos-casos-de-covid-19-y-un-ingreso-hospitalario",""
"2020-08-06","Navarra","Navarra, Comunidad Foral de","","110","","","31","6","529","","7218","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/07/navarra-registra-110-nuevos-casos-de-covid-19-y-cuatro-ingresos-hospitalarios",""
"2020-08-07","Navarra","Navarra, Comunidad Foral de","","102","","","31","6","530","","7318","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/08/navarra-registra-102-nuevos-casos-de-covid-19-dos-ingresos-hospitalarios-y-un-fallecimiento",""
"2020-08-08","Navarra","Navarra, Comunidad Foral de","","89","","","34","6","530","","7407","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/09/navarra-registra-89-nuevos-casos-de-covid-19-y-dos-ingresos-hospitalarios",""
"2020-08-09","Navarra","Navarra, Comunidad Foral de","","146","","","36","6","530","","7553","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/10/navarra-registra-146-nuevos-casos-de-covid-19-y-siete-ingresos-hospitalarios",""
"2020-08-10","Navarra","Navarra, Comunidad Foral de","","59","","","37","8","531","","7612","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/11/navarra-registra-59-nuevos-casos-de-covid-19-seis-ingresos-hospitalarios-y-un-fallecido",""
"2020-08-11","Navarra","Navarra, Comunidad Foral de","","142","","","37","7","531","","7754","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/12/navarra-realizara-a-principios-de-septiembre-un-cribado-preventivo-a-cerca-de-6.000-usuarios-de-las-residencias-de-mayores-y-de-discapacidad",""
"2020-08-12","Navarra","Navarra, Comunidad Foral de","","82","","","36","7","532","","7836","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/13/navarra-registra-82-nuevos-casos-de-covid-19-tres-ingresos-hospitalarios-y-un-fallecido",""
"2020-08-13","Navarra","Navarra, Comunidad Foral de","","108","","","36","7","532","","7944","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/14/navarra-registra-108-nuevos-casos-de-covid-19-y-nueve-ingresos-hospitalarios",""
"2020-08-14","Navarra","Navarra, Comunidad Foral de","","99","","","36","5","532","","8043","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/15/navarra-registra-99-nuevos-casos-y-1-ingreso-hospitalario-por-covid-19",""
"2020-08-15","Navarra","Navarra, Comunidad Foral de","","160","","","42","5","532","","8203","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/16/navarra-registra-160-casos-positivos-y-6-ingresos-por-covid-19",""
"2020-08-16","Navarra","Navarra, Comunidad Foral de","","61","","","45","6","532","","8264","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/17/navarra-registra-61-casos-y-2-ingresos-por-covid-19",""
"2020-08-17","Navarra","Navarra, Comunidad Foral de","","51","","","48","7","532","","8315","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/18/navarra-registra-51-casos-y-5-ingresos-por-covid-19",""
"2020-08-18","Navarra","Navarra, Comunidad Foral de","","85","","","43","7","532","","8400","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/19/navarra-registra-85-casos-positivos-y-6-ingresos-por-covid-19",""
"2020-08-19","Navarra","Navarra, Comunidad Foral de","","113","","","44","6","532","","8513","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/20/navarra-registra-113-casos-y-6-ingresos-por-covid-19",""
"2020-08-20","Navarra","Navarra, Comunidad Foral de","","97","","","45","7","532","","8610","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/21/navarra-registra-97-casos-y-8-ingresos-por-covid-19",""
"2020-08-21","Navarra","Navarra, Comunidad Foral de","","153","","","38","7","532","","8763","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/22/navarra-registra-153-casos-positivos-y-por-covid-19-tras-realizar-1.721-pruebas-pcr",""
"2020-08-22","Navarra","Navarra, Comunidad Foral de","","105","","","38","8","533","","8868","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/23/navarra-registra-105-casos-positivos-por-covid-19-tras-realizar-1.723-pruebas-pcr",""
"2020-08-23","Navarra","Navarra, Comunidad Foral de","","95","","","44","9","533","","8963","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/24/navarra-registra-95-casos-positivos-por-covid-19-un-44-de-ellos-en-el-area-de-salud-de-tudela",""
"2020-08-24","Navarra","Navarra, Comunidad Foral de","","92","","","41","8","533","","9055","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/25/navarra-registra-92-casos-positivos-por-covid-19-un-6-de-las-1.571-pcr-que-se-realizaron-ayer",""
"2020-08-25","Navarra","Navarra, Comunidad Foral de","","122","","","45","9","533","","9172","","Gobierno de Navarra","https://www.navarra.es/es/noticias/2020/08/26/navarra-registra-122-casos-positivos-por-covid-19",""
"","","8","","","","","","","","","","","","",""
