"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
2020-06-18,"A Coruña","Galicia",NA,NA,NA,NA,2,0,166,2792,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-06-19,"A Coruña","Galicia",NA,NA,NA,NA,2,0,166,2797,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-06-20,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2797,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-06-21,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2798,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-06-22,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2798,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-06-23,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2803,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-06-24,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2803,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-06-25,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2804,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-06-26,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2810,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-06-27,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2810,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-06-28,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2810,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-06-29,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2813,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-06-30,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2816,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-01,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2820,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-02,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2822,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-03,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2825,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-04,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2826,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-05,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2826,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-06,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2826,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-07,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2827,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-08,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2830,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-09,"A Coruña","Galicia",NA,NA,NA,NA,0,0,166,2833,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-10,"A Coruña","Galicia",NA,NA,NA,NA,0,0,166,2836,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-11,"A Coruña","Galicia",NA,NA,NA,NA,0,0,166,2837,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-12,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2842,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-13,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2842,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-14,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2845,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-15,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2860,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-16,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2866,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-17,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2873,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-18,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2874,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-19,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2876,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-20,"A Coruña","Galicia",NA,NA,NA,NA,0,0,166,2876,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-21,"A Coruña","Galicia",NA,NA,NA,NA,0,0,166,2882,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-22,"A Coruña","Galicia",NA,NA,NA,NA,1,0,166,2899,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-23,"A Coruña","Galicia",NA,NA,NA,NA,2,0,166,2903,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-24,"A Coruña","Galicia",NA,NA,NA,NA,4,0,166,2919,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-25,"A Coruña","Galicia",NA,NA,NA,NA,5,0,166,2926,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-26,"A Coruña","Galicia",NA,NA,NA,NA,5,0,166,2927,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-27,"A Coruña","Galicia",NA,NA,NA,NA,4,0,166,2933,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-28,"A Coruña","Galicia",NA,NA,NA,NA,4,0,166,2944,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-29,"A Coruña","Galicia",NA,NA,NA,NA,3,0,166,2955,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-30,"A Coruña","Galicia",NA,NA,NA,NA,2,0,166,2971,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-07-31,"A Coruña","Galicia",NA,NA,NA,NA,4,0,166,2996,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-01,"A Coruña","Galicia",NA,NA,NA,NA,4,0,166,3011,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-02,"A Coruña","Galicia",NA,NA,NA,NA,7,0,166,3037,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-03,"A Coruña","Galicia",NA,NA,NA,NA,9,1,166,3044,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-04,"A Coruña","Galicia",NA,NA,NA,NA,10,1,166,3059,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-05,"A Coruña","Galicia",NA,NA,NA,NA,9,1,166,3075,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-06,"A Coruña","Galicia",NA,NA,NA,NA,10,1,166,3097,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-07,"A Coruña","Galicia",NA,NA,NA,NA,12,1,166,3170,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-08,"A Coruña","Galicia",NA,NA,NA,NA,14,1,166,3230,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-09,"A Coruña","Galicia",NA,NA,NA,NA,16,1,166,3303,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-10,"A Coruña","Galicia",NA,NA,NA,NA,20,1,166,3338,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-11,"A Coruña","Galicia",NA,NA,NA,NA,26,2,167,3400,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-12,"A Coruña","Galicia",NA,NA,NA,NA,30,0,167,3492,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-13,"A Coruña","Galicia",NA,NA,NA,NA,32,0,167,3578,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-14,"A Coruña","Galicia",NA,NA,NA,NA,31,0,167,3675,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-15,"A Coruña","Galicia",NA,NA,NA,NA,39,2,167,3770,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-16,"A Coruña","Galicia",NA,NA,NA,NA,49,4,167,3854,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-17,"A Coruña","Galicia",NA,NA,NA,NA,47,4,168,3929,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-18,"A Coruña","Galicia",NA,NA,NA,NA,46,4,168,3980,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-19,"A Coruña","Galicia",NA,NA,NA,NA,53,4,168,4086,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-20,"A Coruña","Galicia",NA,NA,NA,NA,56,4,169,4166,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-21,"A Coruña","Galicia",NA,NA,NA,NA,54,4,169,4270,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-22,"A Coruña","Galicia",NA,NA,NA,NA,52,4,172,4358,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-23,"A Coruña","Galicia",NA,NA,NA,NA,55,6,173,4429,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-24,"A Coruña","Galicia",NA,NA,NA,NA,56,6,173,4479,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-25,"A Coruña","Galicia",NA,NA,NA,NA,60,6,173,4546,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-26,"A Coruña","Galicia",NA,NA,NA,NA,70,5,173,4623,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-27,"A Coruña","Galicia",NA,NA,NA,NA,73,5,174,4727,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-28,"A Coruña","Galicia",NA,NA,NA,NA,75,6,174,4848,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-29,"A Coruña","Galicia",NA,NA,NA,NA,73,7,175,4932,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-30,"A Coruña","Galicia",NA,NA,NA,NA,68,6,176,5015,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-08-31,"A Coruña","Galicia",NA,NA,NA,NA,73,5,177,5081,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-09-01,"A Coruña","Galicia",NA,NA,NA,NA,75,4,177,5123,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-09-02,"A Coruña","Galicia",NA,NA,NA,NA,71,5,178,5224,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-09-03,"A Coruña","Galicia",NA,NA,NA,NA,73,6,179,5308,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-09-04,"A Coruña","Galicia",NA,NA,NA,NA,66,5,180,5407,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-09-05,"A Coruña","Galicia",NA,NA,NA,NA,66,5,180,5481,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-09-06,"A Coruña","Galicia",NA,NA,NA,NA,68,6,180,5542,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-09-07,"A Coruña","Galicia",NA,NA,NA,NA,67,7,180,5580,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-09-08,"A Coruña","Galicia",NA,NA,NA,NA,63,9,181,5636,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-09-09,"A Coruña","Galicia",NA,NA,NA,NA,60,9,183,5700,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-09-10,"A Coruña","Galicia",NA,NA,NA,NA,62,9,184,5779,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
2020-09-11,"A Coruña","Galicia",NA,NA,NA,NA,63,8,184,5823,NA,NA,"Área sanitarias A Coruña via @lipido","https://github.com/lipido/galicia-covid19/blob/master/coruna.csv;https://github.com/lipido/galicia-covid19/blob/master/coruna.ext.csv",NA
